Date,Open,High,Low,Close,Volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,RSI,RSI_signal,Positive Return
2019-05-04,164.78,168.87,158.05,161.95,34581.59249803,-0.015621201069778934,161.1392693719112,163.94492745428352,0.0,-1.0,-1.0,0.03018203844944519,0.03199719087332668,1.0,0.0,1.0,163.173,7.555317472169093,170.7283174721691,155.6176825278309,0.0,0.0,0.0,49.5657952711109,0.0,0.0
2019-05-05,161.94,163.52,157.12,161.34,13915.32551227,-0.0037665946279714646,161.16548914024617,163.81673963198608,0.0,-1.0,-1.0,0.0281906069313506,0.03125386704529849,1.0,0.0,1.0,163.21,7.543857033863303,170.7538570338633,155.6661429661367,0.0,0.0,0.0,48.95215063695084,0.0,0.0
2019-05-06,161.35,175.95,157.0,171.2,64032.24253654,0.06111317714144038,162.4746789641394,164.17464711635554,0.0,-1.0,-1.0,0.0337355383726965,0.033152731993872225,0.0,-1.0,1.0,163.4515,7.725466618508205,171.1769666185082,155.72603338149182,0.0,-1.0,0.0,58.00292382404677,0.0,1.0
2019-05-07,171.2,180.75,165.6,166.23,70730.01471526,-0.029030373831775647,162.9641320133401,164.2728659276757,0.0,-1.0,-1.0,0.0340787437799702,0.0330576050623441,0.0,-1.0,-1.0,163.43400000000003,7.718400025093853,171.15240002509387,155.71559997490618,0.0,0.0,-1.0,52.91061003094853,0.0,0.0
2019-05-08,166.23,171.8,163.5,169.51,41452.22994429,0.01973169704626132,163.8165378339185,164.51974404592443,0.0,-1.0,-1.0,0.032272687120582635,0.032551963908075285,1.0,0.0,-1.0,163.20750000000004,7.452674458135668,170.6601744581357,155.75482554186436,0.0,0.0,0.0,55.67629953157953,0.0,1.0
2019-05-09,169.42,173.35,165.3,169.96,42903.61367397,0.002654710636540658,164.61592585862925,164.77288715082204,0.0,-1.0,-1.0,0.030115033899099166,0.03183974808301323,1.0,0.0,1.0,163.02950000000004,7.232673288261903,170.26217328826195,155.79682671173813,0.0,0.0,0.0,56.05761753456255,0.0,1.0
2019-05-10,170.09,176.5,167.61,172.09,59366.8995901,0.012532360555424837,165.58780145195377,165.10917045292015,1.0,0.0,-1.0,0.02819858354156524,0.03122916313083926,1.0,0.0,1.0,162.94650000000004,7.111685916781463,170.0581859167815,155.8348140832186,0.0,-1.0,0.0,57.90368330445489,0.0,1.0
2019-05-11,171.93,206.87,171.89,192.3,157832.01351401,0.11743854959614164,169.0592408171407,166.34412975152324,1.0,0.0,1.0,0.04685269094959201,0.03840784777660212,0.0,-1.0,1.0,164.06650000000005,9.594774496129615,173.66127449612966,154.47172550387043,0.0,-1.0,-1.0,70.54707096829861,0.0,1.0
2019-05-12,192.3,203.98,182.16,188.17,109896.39221777,-0.02147685907436314,171.54155917069278,167.3242927878641,1.0,0.0,1.0,0.04610907273362542,0.03803887967167333,0.0,-1.0,-1.0,164.89700000000005,10.906699582801112,175.80369958280116,153.99030041719894,0.0,-1.0,-1.0,66.17316270849834,-1.0,0.0
2019-05-13,187.8,209.05,185.52,195.8,111071.71996897,0.04054844024020854,174.69112459419233,168.58936948602218,1.0,0.0,1.0,0.04390491991306649,0.0378884479629733,0.0,-1.0,-1.0,166.16150000000007,12.879351599811969,179.04085159981204,153.2821484001881,0.0,-1.0,-1.0,69.88761669113413,0.0,1.0
2019-05-14,195.99,221.0,194.98,217.0,127322.52365775,0.10827374872318685,180.1821359191451,170.71802657749961,1.0,0.0,1.0,0.05153201370013533,0.0421588259858726,0.0,-1.0,-1.0,168.72550000000007,17.1748783723572,185.90037837235727,151.55062162764287,0.0,-1.0,-1.0,77.3347626475249,0.0,1.0
2019-05-15,217.3,250.0,217.21,249.21,156804.45618626,0.14843317972350234,189.13784663927578,174.13552836978926,1.0,0.0,1.0,0.06331244245305738,0.04934268340777649,0.0,-1.0,-1.0,173.58150000000006,24.42383720768233,198.0053372076824,149.15766279231772,0.0,-1.0,-1.0,83.86418957257142,-1.0,1.0
2019-05-16,249.07,280.0,241.01,264.73,264887.02602296,0.06227679467116087,198.94235774681144,178.04294096333578,1.0,0.0,1.0,0.05934904223128806,0.0491789249950298,0.0,-1.0,-1.0,179.16550000000007,31.285475102168746,210.4509751021688,147.88002489783133,0.0,-1.0,-1.0,85.96258616919489,-1.0,1.0
2019-05-17,264.69,270.25,222.78,244.44,173804.26145394,-0.07664412797945086,204.84203309083725,180.88096688081717,1.0,0.0,1.0,0.07029012007558064,0.051643821364277406,0.0,-1.0,-1.0,183.60100000000006,33.961977640637436,217.56297764063748,149.63902235936263,0.0,-1.0,-1.0,72.6591943631664,-1.0,0.0
2019-05-18,244.34,248.7,230.79,234.01,68140.92524481,-0.042668957617411296,208.62340713648382,183.13233337748593,1.0,0.0,1.0,0.07048556360108199,0.05185073890948615,0.0,-1.0,-1.0,187.6235000000001,34.96607231905024,222.58957231905032,152.65742768094987,0.0,-1.0,-1.0,66.92553721706159,-1.0,0.0
2019-05-19,234.01,264.96,232.01,261.18,90454.7508358,0.11610614930985852,215.43560655491123,186.41237512307865,1.0,0.0,1.0,0.07347889010056095,0.054615642271685104,0.0,-1.0,-1.0,193.06800000000007,37.556377915145944,230.624377915146,155.51162208485414,0.0,-1.0,-1.0,72.92033392212757,0.0,1.0
2019-05-20,261.15,261.15,239.0,252.3,82280.15887445,-0.03399954054674936,220.2130407305528,189.15950340820734,1.0,0.0,1.0,0.0725408825558776,0.05444703656651016,0.0,-1.0,-1.0,197.66500000000008,38.943357855385685,236.60835785538575,158.7216421446144,0.0,-1.0,-1.0,68.54732670461641,-1.0,0.0
2019-05-21,252.41,264.45,247.81,255.0,74201.15499354,0.010701545778834642,224.72059492101252,191.88387844292018,1.0,0.0,1.0,0.0678675012389098,0.053430961837095683,0.0,-1.0,-1.0,202.48750000000004,39.806972527964284,242.29447252796433,162.68052747203575,0.0,-1.0,-1.0,69.15305681235182,0.0,1.0
2019-05-22,254.62,261.74,240.0,243.2,65879.61444054,-0.04627450980392156,227.1147789075263,193.9918387601081,1.0,0.0,1.0,0.06780675213106512,0.05369038208210312,0.0,-1.0,-1.0,206.70700000000002,39.40411828597024,246.11111828597026,167.30288171402978,0.0,0.0,-1.0,63.40588607424616,0.0,0.0
2019-05-23,242.89,248.69,231.23,245.67,53749.51896255,0.010156250000000089,229.51852082559282,196.0998845300695,1.0,0.0,1.0,0.06327850387253396,0.05270405921666029,0.0,-1.0,-1.0,210.7645,39.007497589026286,249.77199758902628,171.7570024109737,0.0,0.0,0.0,64.07885120772917,0.0,1.0
2019-05-24,245.6,256.29,242.42,249.68,42502.69181918,0.016322709325518048,232.1300955618622,198.2709075112003,1.0,0.0,1.0,0.059043513321514064,0.051748940844808175,0.0,-1.0,-1.0,215.151,38.15263361262161,253.3036336126216,176.9983663873784,0.0,0.0,0.0,65.19782475630957,0.0,1.0
2019-05-25,249.5,258.92,248.38,252.05,28022.38111275,0.009492149951938478,234.71016309915615,200.43601597753596,1.0,0.0,1.0,0.05511049707447773,0.050816608507358384,0.0,-1.0,-1.0,219.68650000000002,36.78625519559969,256.4727551955997,182.90024480440033,0.0,0.0,0.0,65.87443429981714,0.0,1.0
2019-05-26,252.27,271.0,245.96,268.26,60204.85399465,0.06431263638167017,239.05529223256195,203.14974863305326,1.0,0.0,1.0,0.05436738027282662,0.050840507976870127,0.0,-1.0,-1.0,224.53950000000003,36.453831576103795,260.99333157610386,188.08566842389624,0.0,-1.0,0.0,70.14915471569336,0.0,1.0
2019-05-27,268.72,279.5,264.09,271.1,48817.99948753,0.010586744203384901,243.2052256291823,205.85245843270243,1.0,0.0,1.0,0.05083310963664932,0.049941235754542096,0.0,-1.0,-1.0,229.78300000000007,35.1438782720404,264.9268782720405,194.63912172795966,0.0,-1.0,-1.0,70.83837737952139,-1.0,1.0
2019-05-28,271.37,276.7,264.29,271.67,37193.44927964,0.0021025451862781708,246.89133867611105,208.45547382088202,1.0,0.0,1.0,0.047785990969404744,0.049109798101713384,1.0,0.0,-1.0,234.89100000000008,33.29817790178526,268.18917790178534,201.5928220982148,0.0,-1.0,-1.0,70.98318580925839,-1.0,1.0
2019-05-29,271.18,274.28,257.39,269.5,36424.98128814,-0.00798763205359454,249.8189602691982,210.85655080583334,1.0,0.0,1.0,0.045406160089974085,0.0484136542641724,1.0,0.0,1.0,239.86800000000008,30.394720732736538,270.2627207327366,209.47327926726354,0.0,0.0,-1.0,69.56688891733178,-1.0,0.0
2019-05-30,269.5,288.9,239.15,254.49,104918.33823345,-0.05569573283858997,250.42379335294154,212.56379789560413,1.0,0.0,1.0,0.0487336294984792,0.04920853114381482,1.0,0.0,1.0,243.98800000000006,25.98926855453979,269.9772685545398,217.99873144546027,0.0,0.0,0.0,60.56513481977809,0.0,0.0
2019-05-31,254.49,268.69,243.13,267.56,64202.01650985,0.05135761719517462,252.64260735328128,214.70479508288054,1.0,0.0,1.0,0.04829774154847343,0.048935333564697626,1.0,0.0,1.0,247.75100000000006,23.434327025922567,271.1853270259226,224.3166729740775,0.0,0.0,0.0,64.83237582434172,0.0,1.0
2019-06-01,267.48,275.0,260.01,264.86,35116.8105643,-0.010091194498430212,254.22447815508184,216.6478771849424,1.0,0.0,1.0,0.04563508147090381,0.04826367850438904,1.0,0.0,1.0,251.58550000000005,19.033129696731976,270.618629696732,232.55237030326808,0.0,0.0,0.0,63.30832142202575,0.0,0.0
2019-06-02,264.52,273.84,263.72,269.27,20632.5281414,0.0166503058219436,256.17247290859376,218.67703926332973,1.0,0.0,1.0,0.04268610161302761,0.047453202832588456,1.0,0.0,1.0,255.25900000000007,14.167732017733261,269.42673201773334,241.0912679822668,0.0,0.0,0.0,64.76525313705494,0.0,1.0
2019-06-03,269.27,270.1,246.1,249.83,84727.78438724,-0.07219519441452804,255.35131109648117,219.87295040453776,1.0,0.0,1.0,0.04884449230919719,0.04904544409122757,1.0,0.0,1.0,256.9005000000001,11.063454526169465,267.9639545261696,245.8370454738306,0.0,0.0,0.0,54.49321938838778,0.0,0.0
2019-06-04,249.6,251.49,233.44,241.13,170595.48637977,-0.03482368010246972,253.5101122093212,220.6854598717853,1.0,0.0,1.0,0.04702881514544477,0.04885385967826334,1.0,0.0,1.0,256.4965000000001,11.498057169983051,267.9945571699831,244.99844283001704,1.0,0.0,0.0,50.62354353745102,0.0,0.0
2019-06-05,241.13,249.33,237.35,245.88,82192.27012018,0.019698917596317367,252.52227789659395,221.64448332231436,1.0,0.0,1.0,0.04476542393198694,0.048091761730950526,1.0,0.0,1.0,255.5540000000001,11.560036605295757,267.11403660529584,243.99396339470434,0.0,0.0,1.0,52.602545302449414,0.0,1.0
2019-06-06,245.94,251.62,235.22,249.29,71799.71944486,0.013868553766064773,252.10381687443484,222.692608925761,1.0,0.0,1.0,0.04215273525133827,0.0473071503886898,1.0,0.0,1.0,255.7965000000001,11.36382778125811,267.1603277812582,244.43267221874197,0.0,0.0,0.0,54.02708245704325,0.0,1.0
2019-06-07,249.59,255.0,244.51,249.5,71269.38525333,0.0008423923944000933,251.76672306153722,223.70506133524134,1.0,0.0,1.0,0.039331767652620725,0.04654243792544228,1.0,0.0,1.0,256.5710000000001,10.276678707790081,266.8476787077902,246.29432129221001,0.0,0.0,0.0,54.11853707015061,0.0,1.0
2019-06-08,249.5,250.76,241.7,244.48,47646.81103134,-0.02012024048096195,250.82338489277086,224.48678663691183,1.0,0.0,1.0,0.037346069858339305,0.046043537722186736,1.0,0.0,1.0,255.73600000000005,10.557106062792062,266.2931060627921,245.178893937208,1.0,0.0,0.0,51.48203358197934,0.0,0.0
2019-06-09,244.04,245.0,226.56,231.25,72835.23425099,-0.05411485602094235,248.28944358689623,224.74037082360127,1.0,0.0,1.0,0.03915603753099751,0.046567298691457926,1.0,0.0,1.0,254.68350000000004,11.883647001346853,266.5671470013469,242.7998529986532,1.0,0.0,1.0,45.228375891985756,0.0,0.0
2019-06-10,231.21,248.24,227.39,247.82,68465.65005403,0.071654054054054,248.22867066972375,225.6027741230471,1.0,0.0,1.0,0.04615999738336914,0.047336183764161946,1.0,0.0,1.0,254.32450000000003,11.981630885826814,266.30613088582686,242.34286911417323,0.0,0.0,1.0,52.93896001402876,0.0,1.0
2019-06-11,247.74,249.0,237.55,245.17,65442.29965872,-0.010693245097248005,247.8327064352266,226.33152457235283,1.0,0.0,1.0,0.04326256542972865,0.046673915106620216,1.0,0.0,1.0,254.42300000000006,11.893134729086315,266.3161347290864,242.52986527091375,0.0,0.0,0.0,51.6857875383654,0.0,0.0
2019-06-12,245.46,263.68,243.21,262.5,95109.4060323,0.07068564669413058,249.73146715423033,227.67429269513127,1.0,0.0,1.0,0.0473510316318591,0.04731954173366978,0.0,-1.0,1.0,255.26450000000006,11.836488844158268,267.10098884415834,243.42801115584177,0.0,0.0,0.0,58.58950809202784,0.0,1.0
2019-06-13,262.51,264.42,254.27,255.15,61234.27294143,-0.028000000000000025,250.43292142516756,228.69122502020852,1.0,0.0,1.0,0.045993767892543176,0.04700051280015725,1.0,0.0,-1.0,255.538,11.763631107871992,267.301631107872,243.77436889212802,0.0,0.0,0.0,54.99992620107306,0.0,0.0
2019-06-14,255.14,266.18,252.0,263.83,84913.82807515,0.03401920438957462,252.16722649707438,229.9879599401188,1.0,0.0,1.0,0.044166793594696774,0.04649316802336408,1.0,0.0,1.0,256.127,11.874186997099782,268.0011869970998,244.25281300290024,0.0,0.0,0.0,58.252808487027394,0.0,1.0
2019-06-15,263.89,274.0,261.76,269.44,53301.09648359,0.021263692529280176,254.40324553522743,231.4397458924616,1.0,0.0,1.0,0.04147113264839308,0.045814506488587405,1.0,0.0,1.0,256.186,11.940392923094407,268.1263929230944,244.24560707690557,0.0,-1.0,0.0,60.25263044959609,0.0,1.0
2019-06-16,269.32,278.8,263.11,268.58,82865.24390081,-0.0031918052256532103,256.23846717148865,232.80273311586635,1.0,0.0,1.0,0.0389496055036708,0.04513586940606475,1.0,0.0,1.0,256.05999999999995,11.787042394979364,267.8470423949793,244.2729576050206,0.0,-1.0,-1.0,59.779871974263855,0.0,0.0
2019-06-17,268.6,275.74,267.2,273.74,56187.61169289,0.019212152803633975,258.5040831367584,234.30111675627606,1.0,0.0,1.0,0.03655158099829474,0.044468158793741955,1.0,0.0,1.0,256.16349999999994,11.939428389296788,268.1029283892967,244.22407161070316,0.0,-1.0,-1.0,61.72059868113685,0.0,1.0
2019-06-18,273.74,274.14,260.97,264.65,61247.86848591,-0.03320669248191721,259.2996846314483,235.4091324994381,1.0,0.0,1.0,0.03718875580610854,0.04437075072927055,1.0,0.0,1.0,255.9209999999999,11.701172635792528,267.6221726357924,244.2198273642074,0.0,0.0,-1.0,56.54441680504759,0.0,0.0
2019-06-19,264.66,270.0,263.6,268.91,37463.93221811,0.01609673153221247,260.54375634822685,236.62924100168834,1.0,0.0,1.0,0.03495697718115512,0.043705594673996026,1.0,0.0,1.0,256.64199999999994,12.047495743273734,268.68949574327365,244.5945042567262,0.0,-1.0,0.0,58.30903886603676,0.0,1.0
2019-06-20,268.9,274.2,266.51,271.99,40588.11275971,0.011453646201331269,262.0254887507664,237.9140594160737,1.0,0.0,1.0,0.03268221184485471,0.04303094998445188,1.0,0.0,1.0,256.8634999999999,12.29693597908326,269.16043597908316,244.56656402091662,0.0,-1.0,-1.0,59.586815653542324,0.0,1.0
2019-06-21,271.97,296.59,271.97,296.08,117214.37281864,0.0885694326997315,266.4338846083409,240.02270603210727,1.0,0.0,1.0,0.041836626734893766,0.04464953608518446,1.0,0.0,1.0,258.4244999999999,15.040880249646237,273.46538024964616,243.38361975035366,0.0,-1.0,-1.0,67.8790601379569,0.0,1.0
2019-06-22,296.01,314.56,293.52,308.54,116845.32653578,0.042083220751148565,271.88456055919454,242.50118819868635,1.0,0.0,1.0,0.040005857256480266,0.044311308169670396,1.0,0.0,1.0,260.3879999999999,18.65922280775545,279.04722280775536,241.72877719224448,0.0,-1.0,-1.0,71.17367212328855,0.0,1.0
2019-06-23,308.37,318.2,301.0,305.99,72649.75142758,-0.008264730667012388,276.299534929097,244.79294036986784,1.0,0.0,1.0,0.03861536722754557,0.043755708081015955,1.0,0.0,1.0,263.1959999999999,21.058238892726646,284.25423889272656,242.13776110727326,0.0,-1.0,-1.0,69.60029110204567,-1.0,0.0
2019-06-24,305.97,313.09,295.0,310.44,62913.04696389,0.014542958920226168,280.71903763329396,247.15779030643398,1.0,0.0,1.0,0.0360357184652655,0.043089671032745566,1.0,0.0,1.0,266.6614999999999,22.861634668956388,289.5231346689563,243.7998653310435,0.0,-1.0,-1.0,70.81287116392933,0.0,1.0
2019-06-25,310.75,317.8,305.48,316.88,72350.65082731,0.020744749387965555,285.40008955592606,249.66452894501617,1.0,0.0,1.0,0.0336591059558082,0.042466824759125575,1.0,0.0,1.0,270.2114999999999,24.887546510569805,295.0990465105697,245.3239534894301,0.0,-1.0,-1.0,72.52111789607682,-1.0,1.0
2019-06-26,316.84,363.29,314.45,334.51,223195.75749449,0.05563620297904559,291.7573820231872,252.7092445077532,1.0,0.0,1.0,0.03418648834305323,0.042528208010163666,1.0,0.0,1.0,274.4724999999999,28.19282754531699,302.6653275453169,246.27967245468292,0.0,-1.0,-1.0,76.56481596084042,-1.0,1.0
2019-06-27,334.48,343.25,274.34,293.68,233905.78143136,-0.1220591312666287,292.0062652763252,254.1768238078714,1.0,0.0,1.0,0.05936791548089229,0.047846418498599844,0.0,-1.0,1.0,276.6814999999999,27.862050832250866,304.5435508322508,248.81944916774904,0.0,0.0,-1.0,56.00849765517161,-1.0,0.0
2019-06-28,293.55,312.74,289.88,309.79,84979.95769148,0.05485562517025344,294.30837130650025,256.1654041283623,1.0,0.0,1.0,0.05823373321543952,0.04780188107360764,0.0,-1.0,-1.0,279.94699999999995,27.716183776953812,307.66318377695376,252.23081622304613,0.0,-1.0,0.0,60.513225839184415,0.0,1.0
2019-06-29,309.43,323.96,291.0,317.0,104992.57178026,0.023273830659478856,297.2458027304052,258.3370106039398,1.0,0.0,1.0,0.05453289342878645,0.04713773621779429,0.0,-1.0,-1.0,284.2344999999999,26.387221683191214,310.62172168319114,257.8472783168087,0.0,-1.0,-1.0,62.37040478365782,0.0,1.0
2019-06-30,317.01,323.23,286.0,289.5,84055.25175695,-0.08675078864353314,296.2431091051623,259.4476188377827,1.0,0.0,1.0,0.06132469030685856,0.04930444352896923,0.0,-1.0,-1.0,286.3185,24.967634264973025,311.286134264973,261.35086573502696,0.0,0.0,-1.0,52.27198928014407,0.0,0.0
2019-07-01,289.88,301.76,278.85,293.51,99326.46106773,0.013851468048359239,295.88930849611705,260.65964863234655,1.0,0.0,1.0,0.057454107759654226,0.048576279211500116,0.0,-1.0,-1.0,288.73549999999994,23.039957619432457,311.7754576194324,265.6955423805675,0.0,0.0,0.0,53.45541285858053,0.0,1.0
2019-07-02,293.55,295.99,271.6,291.24,97796.24306384,-0.007733978399373065,295.2874563902778,261.7461282388101,1.0,0.0,1.0,0.05368934864336994,0.04791574234730137,0.0,-1.0,-1.0,290.17249999999996,22.198417410398786,312.37091741039876,267.97408258960115,0.0,0.0,0.0,52.65942008617899,0.0,0.0
2019-07-03,291.24,303.41,288.99,302.1,46720.30830825,0.037288833951380385,296.16933854256405,263.1777508080919,1.0,0.0,1.0,0.051771215817965933,0.04748513268923346,0.0,-1.0,-1.0,292.52,20.73402949133014,313.25402949133013,271.78597050866983,0.0,0.0,0.0,56.03258100360395,0.0,1.0
2019-07-04,302.1,303.79,280.0,282.57,37822.8201875,-0.06464746772591867,294.4089079716364,263.8647532308062,1.0,0.0,1.0,0.053977959012713905,0.04838162523189107,0.0,-1.0,-1.0,293.457,19.770294862428017,313.22729486242804,273.68670513757195,0.0,0.0,0.0,49.238023220688994,0.0,0.0
2019-07-05,282.67,294.99,280.21,287.6,42955.96432217,0.017800898892309958,293.5274969889815,264.7044689933716,1.0,0.0,1.0,0.05095096174677534,0.04770609341302414,0.0,-1.0,-1.0,294.365,19.011666086074623,313.37666608607464,275.3533339139254,0.0,0.0,0.0,50.88976813551642,0.0,1.0
2019-07-06,287.41,297.88,285.48,287.65,22427.64826858,0.00017385257301794077,292.76665705119746,265.5151799628842,1.0,0.0,1.0,0.04754251265282981,0.04700682549264008,0.0,-1.0,-1.0,295.3185,18.107089706287905,313.4255897062879,277.21141029371205,0.0,0.0,0.0,50.9068687567587,0.0,1.0
2019-07-07,287.11,310.97,284.12,306.47,34078.66004013,0.06542673387797682,294.54054964104165,266.9603617824642,1.0,0.0,1.0,0.05006567253116179,0.047410574533213644,0.0,-1.0,-1.0,296.95500000000004,17.523861776986408,314.47886177698643,279.43113822301365,0.0,0.0,0.0,56.97916605483775,0.0,1.0
2019-07-08,306.16,315.0,302.51,313.67,49502.17100442,0.023493327242470663,297.0168493305915,268.60660089065675,1.0,0.0,1.0,0.04704951468111622,0.0467874822115426,0.0,-1.0,-1.0,299.40600000000006,16.141250000508766,315.5472500005088,283.2647499994913,0.0,0.0,0.0,59.06520528173027,0.0,1.0
2019-07-09,313.57,318.61,302.39,307.95,47355.42623708,-0.018235725443938033,298.4321410765747,269.99158866123435,1.0,0.0,1.0,0.04494240544036702,0.046310938915706416,1.0,0.0,-1.0,301.35800000000006,14.540409970328867,315.89840997032894,286.8175900296712,0.0,0.0,0.0,56.71248373683954,0.0,0.0
2019-07-10,307.9,314.73,281.63,288.46,94063.94724615,-0.06328949504789738,297.1412518003925,270.64098415968533,1.0,0.0,1.0,0.04834460261454747,0.04717200846325827,0.0,-1.0,1.0,302.1815,13.193624566831582,315.37512456683163,288.9878754331684,1.0,0.0,0.0,49.4802683472333,0.0,0.0
2019-07-11,288.46,288.46,262.09,268.49,92385.88473058,-0.06922970255841354,293.4323603147686,270.5654331984654,1.0,0.0,1.0,0.05063780921960499,0.048159807100618804,0.0,-1.0,-1.0,300.802,15.160876450153477,315.9628764501535,285.64112354984655,1.0,0.0,1.0,43.37649929981651,0.0,0.0
2019-07-12,268.49,279.02,266.33,275.48,37677.42976303,0.026034489180230214,291.1084357049003,270.73786914892946,1.0,0.0,1.0,0.04903312680665894,0.047612688078058386,0.0,-1.0,-1.0,299.149,16.049053390677564,315.19805339067756,283.09994660932244,1.0,0.0,1.0,45.89248090680644,0.0,1.0
2019-07-13,275.46,275.83,260.4,269.18,48565.50521838,-0.022869173805720955,288.26981026906793,270.6832645176239,1.0,0.0,1.0,0.04609089018443381,0.047128964001430025,1.0,0.0,-1.0,297.30850000000004,17.286232816897325,314.59473281689736,280.0222671831027,1.0,0.0,1.0,43.995064037642315,0.0,0.0
2019-07-14,269.35,269.99,229.18,237.11,106578.61528746,-0.11913960918344602,281.64719802037666,269.5076537334778,1.0,0.0,1.0,0.057634867740438474,0.0508204124717052,0.0,-1.0,1.0,293.64200000000005,21.594372707526336,315.2363727075264,272.0476272924737,1.0,0.0,1.0,35.86589753748192,0.0,0.0
2019-07-15,236.16,236.16,212.5,228.13,123739.82762085,-0.03787271730420483,274.7194235792488,268.06014119353034,1.0,0.0,1.0,0.05401915168029059,0.050471368499424296,0.0,-1.0,-1.0,289.20450000000005,25.358493952249948,314.56299395225,263.8460060477501,1.0,0.0,1.0,33.97295492593636,0.0,0.0
