Date,Open,High,Low,Close,Volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,Positive Return
2019-09-23,211.54,211.54,198.2,200.77,61457.19318368,-0.04879897664281985,200.92564895430016,201.49016826688108,0.0,-1.0,-1.0,0.03289120503707458,0.03601540530411354,1.0,0.0,1.0,191.96600000000007,16.589342932961806,208.55534293296188,175.37665706703825,0.0,0.0,-1.0,0.0
2019-09-24,200.99,202.8,152.4,166.28,190344.13938568,-0.1717886138367286,196.4407892128763,200.28859100617368,0.0,-1.0,-1.0,0.06744716738437674,0.0454642914686015,0.0,-1.0,1.0,191.52900000000005,17.16438169429386,208.69338169429392,174.3646183057062,1.0,0.0,0.0,0.0
2019-09-25,166.28,174.94,162.28,169.92,89526.30206683,0.021890786624969794,193.0076879882943,199.25230117696728,0.0,-1.0,-1.0,0.06471785521211314,0.04504098152833729,0.0,-1.0,-1.0,191.32500000000007,17.40622196681223,208.7312219668123,173.91877803318783,1.0,0.0,1.0,1.0
2019-09-26,169.92,170.9,151.86,165.88,99769.86035769,-0.0237758945386064,189.49602405910176,198.1135819290707,0.0,-1.0,-1.0,0.06044603453300525,0.04454158373935038,0.0,-1.0,-1.0,191.16150000000007,17.639276532187747,208.80077653218783,173.52222346781232,1.0,0.0,1.0,0.0
2019-09-27,165.97,177.1,161.06,174.46,62208.64685932,0.051724137931034475,187.54961921437095,197.30652860963957,0.0,-1.0,-1.0,0.06124738978159505,0.044877199115713404,0.0,-1.0,-1.0,190.97200000000007,17.804867046017442,208.77686704601751,173.16713295398262,0.0,0.0,1.0,1.0
2019-09-28,174.43,175.98,168.02,173.96,38467.3747307,-0.00286598647254388,185.79045066203932,196.50999649552463,0.0,-1.0,-1.0,0.057174123791979455,0.0442555766877617,0.0,-1.0,-1.0,190.58950000000007,18.09636121463563,208.6858612146357,172.49313878536444,0.0,0.0,0.0,0.0
2019-09-29,173.91,174.62,164.47,169.36,38764.088255,-0.02644286042768451,183.66353807903576,195.58374857139702,0.0,-1.0,-1.0,0.05375676830733448,0.043819200149966056,0.0,-1.0,-1.0,190.0130000000001,18.59831885441717,208.61131885441725,171.41468114558293,1.0,0.0,0.0,0.0
2019-09-30,169.36,181.62,165.22,181.53,80948.59461211,0.07185876239962208,183.387352776517,195.10431665141493,0.0,-1.0,-1.0,0.05765167998903031,0.044947558345086104,0.0,-1.0,-1.0,190.0865000000001,18.559779455076924,208.646279455077,171.52672054492317,0.0,0.0,1.0,1.0
2019-10-01,181.16,185.79,173.09,176.49,74406.22562268,-0.02776400594942985,182.4944943448452,194.46933681583886,0.0,-1.0,-1.0,0.05469765066867135,0.04454098446041011,0.0,-1.0,-1.0,189.98750000000013,18.630151813095626,208.61765181309576,171.3573481869045,0.0,0.0,0.0,0.0
2019-10-02,176.06,181.57,174.1,180.88,35340.44147993,0.024873930534307753,182.28549896134265,194.00579393220295,0.0,-1.0,-1.0,0.05194485681363776,0.044145196438388025,0.0,-1.0,-1.0,189.9820000000001,18.63296388548901,208.61496388548912,171.3490361145111,0.0,0.0,0.0,1.0
2019-10-03,180.88,181.16,170.0,174.79,55306.83288001,-0.033668730650154854,181.31521084297927,193.35035908263302,0.0,-1.0,-1.0,0.049915844806839395,0.043861807794615126,0.0,-1.0,-1.0,189.6590000000001,18.847060331997078,208.5060603319972,170.81193966800302,0.0,0.0,0.0,0.0
2019-10-04,174.95,179.35,171.15,175.82,32213.52683354,0.005892785628468511,180.6038588947846,192.75244022957477,0.0,-1.0,-1.0,0.046694850094206576,0.04327462833989954,0.0,-1.0,-1.0,189.01600000000013,19.09989319341979,208.11589319341994,169.91610680658033,0.0,0.0,0.0,1.0
2019-10-05,175.89,177.19,171.58,176.58,25424.16046762,0.00432260266181328,180.08297262747757,192.20086100100298,0.0,-1.0,-1.0,0.043633168060879156,0.042687906888383115,0.0,-1.0,-1.0,188.37250000000012,19.300254122953156,207.67275412295328,169.07224587704695,0.0,0.0,0.0,1.0
2019-10-06,176.66,177.17,167.75,170.33,50522.45944349,-0.035394721939064455,178.82045581465965,191.45496239970325,0.0,-1.0,-1.0,0.04237065014681647,0.04246170211622638,1.0,0.0,-1.0,187.00300000000013,19.571921106256244,206.57492110625637,167.4310788937439,0.0,0.0,0.0,0.0
2019-10-07,170.13,182.93,168.64,180.42,54199.7725083,0.059237949862032346,179.0275159084353,191.07863402685462,0.0,-1.0,-1.0,0.045589772243126034,0.04309382154261537,0.0,-1.0,1.0,185.63000000000014,18.984655853999115,204.61465585399924,166.64534414600104,0.0,0.0,0.0,1.0
2019-10-08,180.27,185.34,177.54,181.0,39275.10709632,0.003214721206074689,179.28285286299612,190.7349331972254,0.0,-1.0,-1.0,0.04253763833588218,0.0425031709204622,0.0,-1.0,-1.0,184.16850000000014,18.095482505457277,202.26398250545742,166.07301749454285,0.0,0.0,0.0,1.0
2019-10-09,180.94,196.2,179.3,193.5,66121.98332884,0.06906077348066297,181.12325455141993,190.8292236930769,0.0,-1.0,-1.0,0.04594667232671812,0.043463420692841405,0.0,-1.0,-1.0,182.80400000000014,16.108495110868997,198.91249511086914,166.69550488913114,0.0,0.0,0.0,1.0
2019-10-10,193.23,194.81,187.95,191.56,34227.1905206,-0.010025839793281643,182.474285370762,190.85414269839637,0.0,-1.0,-1.0,0.04349797434812901,0.04290170186074318,0.0,-1.0,-1.0,181.47700000000015,14.003439464722748,195.4804394647229,167.4735605352774,0.0,0.0,0.0,0.0
2019-10-11,191.85,197.45,179.61,180.83,67001.65392637,-0.0560137815827938,182.2614335557362,190.5123380338836,0.0,-1.0,-1.0,0.04636308538328526,0.04333011836321961,0.0,-1.0,-1.0,179.77150000000012,11.581068160445852,191.35256816044597,168.19043183955426,0.0,0.0,0.0,0.0
2019-10-12,180.89,184.71,177.68,179.93,29536.21477828,-0.004977050268207717,181.95963079523338,190.1515123830917,0.0,-1.0,-1.0,0.04329384219845113,0.04273678224348809,0.0,-1.0,-1.0,178.2145000000001,8.944994763321064,187.15949476332116,169.26950523667904,0.0,0.0,0.0,0.0
2019-10-13,179.93,184.98,178.79,181.09,20750.56512872,0.00644695159228581,181.84705757864998,189.8425525649004,0.0,-1.0,-1.0,0.04046868468715831,0.042163145053248426,1.0,0.0,-1.0,177.23050000000012,7.2562078504184,184.48670785041853,169.97429214958171,0.0,0.0,0.0,1.0
2019-10-14,181.0,187.71,180.54,186.78,35519.62634984,0.031420840466066524,182.48562419638682,189.73813564062922,0.0,-1.0,-1.0,0.03927850928800396,0.04191398173450374,1.0,0.0,1.0,178.25550000000013,7.073544094206482,185.3290440942066,171.18195590579364,0.0,-1.0,0.0,1.0
2019-10-15,186.98,188.66,177.0,180.52,53928.89932058,-0.03351536567084268,182.23117525139287,189.42385549367054,0.0,-1.0,-1.0,0.03894431649541312,0.041705874703520655,1.0,0.0,1.0,178.78550000000013,6.808256964509213,185.59375696450934,171.97724303549091,0.0,0.0,-1.0,0.0
2019-10-16,180.49,181.19,171.62,174.39,41341.03493268,-0.0339574562375361,181.21613953200315,188.91131144734175,0.0,-1.0,-1.0,0.03815003504845598,0.04149192523036985,1.0,0.0,1.0,179.2110000000001,6.197802581734617,185.4088025817347,173.0131974182655,0.0,0.0,0.0,0.0
2019-10-17,174.39,179.21,172.77,177.42,34198.62160618,0.01737484947531387,180.72473140793582,188.5195534870785,0.0,-1.0,-1.0,0.03642761061299191,0.04103767863157205,1.0,0.0,1.0,179.3590000000001,6.113143648173891,185.47214364817398,173.2458563518262,0.0,0.0,0.0,1.0
2019-10-18,177.37,177.42,167.59,173.0,53136.76815807,-0.024912636681321043,179.7247692784894,187.99048085339015,0.0,-1.0,-1.0,0.034910938323470475,0.04065999175915409,1.0,0.0,1.0,179.3110000000001,6.161346315628069,185.47234631562816,173.14965368437203,1.0,0.0,0.0,0.0
2019-10-19,173.01,175.41,169.76,171.83,23703.60632533,-0.00676300578034672,178.70279584248152,187.43957344645847,0.0,-1.0,-1.0,0.03257907626540255,0.04010678567969233,1.0,0.0,1.0,179.4345000000001,5.973271584408622,185.40777158440872,173.46122841559148,1.0,0.0,1.0,0.0
2019-10-20,172.0,176.6,169.45,175.55,26383.74476503,0.021649304545189985,178.29466819662983,187.034270964617,0.0,-1.0,-1.0,0.031800202078030596,0.039741740820232456,1.0,0.0,1.0,179.1355000000001,6.012398133510503,185.1478981335106,173.12310186648958,0.0,0.0,1.0,1.0
2019-10-21,175.55,178.34,171.53,174.48,31088.07588559,-0.006095129592708748,177.80086154736378,186.6063204722481,0.0,-1.0,-1.0,0.0297096462242192,0.03920097118207487,1.0,0.0,1.0,179.03500000000008,6.075415082206632,185.1104150822067,172.95958491779345,0.0,0.0,0.0,0.0
2019-10-22,174.31,175.4,170.52,171.29,19941.29076523,-0.018282897753324145,176.95803418760042,186.08422984829062,0.0,-1.0,-1.0,0.02827330630356856,0.03875952543698759,1.0,0.0,1.0,178.55550000000008,6.296554174605009,184.8520541746051,172.25894582539507,1.0,0.0,0.0,0.0
2019-10-23,171.28,171.41,153.0,162.37,87170.45734459,-0.05207542763734008,175.06962137939828,185.2758969553242,0.0,-1.0,-1.0,0.03117008068469061,0.03910724823903478,1.0,0.0,1.0,177.93450000000007,7.23065074963588,185.16515074963596,170.7038492503642,1.0,0.0,1.0,0.0
2019-10-24,162.44,163.89,158.4,160.87,38159.95672086,-0.009238159758576114,173.23148839042653,184.4440065296529,0.0,-1.0,-1.0,0.029086213738363762,0.03857996887665001,1.0,0.0,1.0,177.18700000000007,8.172208424065575,185.35920842406566,169.01479157593448,1.0,0.0,1.0,0.0
2019-10-25,160.86,188.17,160.58,181.83,83631.99580758,0.13029153975259522,174.3445608747777,184.3549084213604,0.0,-1.0,-1.0,0.05596303069378359,0.043941486689540295,0.0,-1.0,1.0,177.44950000000006,8.23575546977611,185.68525546977617,169.21374453022395,0.0,0.0,1.0,1.0
2019-10-26,182.03,199.0,174.01,180.22,110395.06789908,-0.008854424462410027,175.10513315992574,184.21397353870688,0.0,-1.0,-1.0,0.05253751577835715,0.04336089419712418,0.0,-1.0,-1.0,177.94400000000005,8.081243651036667,186.0252436510367,169.8627563489634,0.0,0.0,0.0,0.0
2019-10-27,180.34,189.14,177.07,184.0,39571.80542001,0.02097436466540903,176.25656866192946,184.20668057968103,0.0,-1.0,-1.0,0.04930726624930937,0.04290067572627883,0.0,-1.0,-1.0,178.12300000000005,8.178042553083953,186.301042553084,169.9449574469161,0.0,0.0,0.0,1.0
2019-10-28,184.37,189.9,180.82,182.0,31560.67525802,-0.010869565217391353,177.00005261339015,184.13147075396802,0.0,-1.0,-1.0,0.046454882173933953,0.04235057094005369,0.0,-1.0,-1.0,178.17300000000006,8.199586703323224,186.3725867033233,169.97341329667682,0.0,0.0,0.0,0.0
2019-10-29,182.0,193.45,181.79,191.13,46929.87167012,0.050164835164835164,178.82916634324235,184.36999558066492,0.0,-1.0,-1.0,0.04607404097339759,0.04256337055743019,0.0,-1.0,-1.0,178.05450000000005,7.980625536098056,186.0351255360981,170.073874463902,0.0,-1.0,0.0,1.0
2019-10-30,191.05,192.93,179.22,183.54,50814.84781916,-0.03971119133574008,179.4389811065153,184.341708080602,0.0,-1.0,-1.0,0.04647877568898781,0.042523649898060865,0.0,-1.0,-1.0,177.65350000000007,7.450162326034429,185.10366232603448,170.20333767396565,0.0,0.0,-1.0,0.0
2019-10-31,183.49,185.55,177.47,182.45,37759.32098918,-0.005938759943336591,179.82875580618165,184.27723696859795,0.0,-1.0,-1.0,0.04351806852704278,0.041950257053946546,0.0,-1.0,-1.0,177.73450000000005,7.495186156885493,185.22968615688555,170.23931384311456,0.0,0.0,0.0,0.0
2019-11-01,182.44,184.7,177.44,183.23,22256.56409139,0.0042751438750343596,180.26904495116378,184.24154680612472,0.0,-1.0,-1.0,0.04060568594478982,0.04137636073600841,1.0,0.0,-1.0,177.89950000000005,7.581883861863677,185.48138386186372,170.31761613813637,0.0,0.0,0.0,1.0
2019-11-02,183.25,186.07,182.08,183.0,15284.58745877,-0.0012552529607596785,180.62256554389924,184.1992352078905,0.0,-1.0,-1.0,0.03791950338665767,0.040806368113408445,1.0,0.0,1.0,177.99500000000006,7.636021628822264,185.63102162882234,170.35897837117778,0.0,0.0,0.0,0.0
2019-11-03,183.0,184.93,179.01,181.56,15138.95683384,-0.007868852459016362,180.74391590618828,184.1092921914133,0.0,-1.0,-1.0,0.035570949091727616,0.04026632905006337,1.0,0.0,1.0,177.73400000000004,7.405681602665085,185.13968160266512,170.32831839733495,0.0,0.0,0.0,0.0
2019-11-04,181.69,189.39,180.32,186.19,29054.98822141,0.025501211720643235,181.44890842437417,184.18019994173562,0.0,-1.0,-1.0,0.0342373746517593,0.039928254369289325,1.0,0.0,1.0,178.01750000000004,7.623277976390149,185.64077797639018,170.3942220236099,0.0,-1.0,0.0,1.0
2019-11-05,186.24,192.54,182.62,188.7,42868.78871751,0.013480852892206796,182.3875581443272,184.3342263968128,0.0,-1.0,-1.0,0.03209827849402132,0.03943183020528894,1.0,0.0,1.0,178.73300000000003,7.930259237818071,186.6632592378181,170.80274076218197,0.0,-1.0,-1.0,1.0
2019-11-06,188.63,194.71,188.0,191.06,24004.10197528,0.012506624271330313,183.5102008573912,184.5634250441363,0.0,-1.0,-1.0,0.030044133453586173,0.03893203172944337,1.0,0.0,1.0,179.41500000000002,8.38488521090486,187.79988521090488,171.03011478909517,0.0,-1.0,-1.0,1.0
2019-11-07,191.47,192.08,184.28,186.34,25396.61293992,-0.02470428137757774,183.876516762387,184.62396571996626,0.0,-1.0,-1.0,0.030064172600381737,0.03863647434347865,1.0,0.0,1.0,180.08200000000005,8.378309463951236,188.4603094639513,171.7036905360488,0.0,0.0,-1.0,0.0
2019-11-08,186.49,188.16,180.75,183.64,34484.58634699,-0.014489642588816243,183.845899800725,184.59043538993967,0.0,-1.0,-1.0,0.028665552005547018,0.038186473327393104,1.0,0.0,1.0,180.67250000000004,8.17993493411568,188.85243493411573,172.49256506588435,0.0,0.0,0.0,0.0
2019-11-09,183.55,185.78,182.71,184.85,10000.59453849,0.006588978436070647,183.97588000591537,184.59928038651273,0.0,-1.0,-1.0,0.026835760347852237,0.03767349928123109,1.0,0.0,1.0,181.13750000000002,8.137639561422526,189.27513956142255,172.99986043857749,0.0,0.0,0.0,1.0
2019-11-10,184.85,191.8,183.41,188.9,20371.05491742,0.021909656478225736,184.61330456541197,184.7458310682986,0.0,-1.0,-1.0,0.026064662017530372,0.03731915967870482,1.0,0.0,1.0,181.85850000000002,8.155526556949114,190.01402655694915,173.7029734430509,0.0,0.0,0.0,1.0
2019-11-11,188.9,189.96,183.82,184.68,17253.94159183,-0.022339862361037577,184.6219382518501,184.74358784593093,0.0,-1.0,-1.0,0.025963556895934305,0.0370064220474606,1.0,0.0,1.0,182.52800000000002,7.78339230602717,190.3113923060272,174.74460769397285,0.0,0.0,0.0,0.0
2019-11-12,184.68,187.37,182.0,186.93,29097.24711873,0.012183235867446296,184.9207155450259,184.81808991726385,1.0,0.0,-1.0,0.024568770451579666,0.036546476162771735,1.0,0.0,1.0,183.75600000000003,6.215073696480209,189.97107369648023,177.54092630351983,0.0,0.0,0.0,1.0
2019-11-13,186.94,189.81,185.12,187.75,21661.49666446,0.004386668806505067,185.28696482399732,184.91799372150368,1.0,0.0,1.0,0.022939350558488707,0.03604721708600006,1.0,0.0,1.0,185.10000000000002,3.1620446416578756,188.2620446416579,181.93795535834215,0.0,0.0,0.0,1.0
2019-11-14,187.81,188.39,182.42,184.5,15383.64371775,-0.017310252996005304,185.1850926708251,184.90375088889178,1.0,0.0,1.0,0.022459428314324147,0.03567622195063876,1.0,0.0,1.0,185.23350000000002,3.0717957631610293,188.30529576316104,182.161704236839,0.0,0.0,0.0,0.0
2019-11-15,184.6,186.6,176.95,179.86,39219.80179235,-0.02514905149051483,184.49576242419084,184.73189056116212,0.0,-1.0,1.0,0.022671643642658116,0.03543443534393204,1.0,0.0,1.0,185.21550000000005,3.103609910045389,188.31910991004543,182.11189008995467,1.0,0.0,0.0,0.0
2019-11-16,179.87,183.16,179.17,182.16,10332.39848006,0.012787723785166127,184.19339929410526,184.64425708408777,0.0,-1.0,-1.0,0.021899407061568447,0.03501172385209131,1.0,0.0,1.0,185.12350000000004,3.168137880778982,188.291637880779,181.95536211922106,0.0,0.0,1.0,1.0
2019-11-17,182.17,186.25,179.85,183.77,13876.85745229,0.008838383838383868,184.13859049398252,184.61446832426327,0.0,-1.0,-1.0,0.020740587805210355,0.034558944996071504,1.0,0.0,1.0,185.21200000000005,3.1002879323065518,188.3122879323066,182.1117120676935,0.0,0.0,0.0,1.0
2019-11-18,183.76,183.84,174.38,177.9,26413.3247064,-0.03194210153996846,183.33100846871034,184.38568690899822,0.0,-1.0,-1.0,0.022304618719372206,0.034492459393731564,1.0,0.0,1.0,184.55050000000003,3.1814833928523774,187.7319833928524,181.36901660714764,1.0,0.0,0.0,0.0
2019-11-19,177.91,178.07,172.52,175.64,27369.67701648,-0.012703766160764629,182.33541175475105,184.08769873419206,0.0,-1.0,-1.0,0.021020568024712527,0.03407537953201618,1.0,0.0,1.0,184.15550000000002,3.752685319249604,187.9081853192496,180.40281468075042,1.0,0.0,1.0,0.0
2019-11-20,175.7,177.32,173.27,174.26,14652.0682184,-0.007856980186745632,181.29005425194666,183.7528466031332,0.0,-1.0,-1.0,0.019633131946247852,0.03362506630833739,1.0,0.0,1.0,183.74600000000004,4.348191880727844,188.0941918807279,179.39780811927218,1.0,0.0,1.0,0.0
2019-11-21,174.25,175.5,156.0,161.01,59277.24796218,-0.07603580856191894,178.66481265270812,182.97795257401881,0.0,-1.0,-1.0,0.030590274593852367,0.035375139660505366,1.0,0.0,1.0,182.63500000000005,6.6932868961171454,189.3282868961172,175.9417131038829,1.0,0.0,1.0,0.0
2019-11-22,161.03,162.82,138.0,149.79,102149.99234312,-0.0696851127259176,174.9269844198851,181.8471824107985,0.0,-1.0,-1.0,0.0343529477792181,0.03656138449846448,1.0,0.0,1.0,180.97450000000006,9.933243745919036,190.9077437459191,171.04125625408102,1.0,0.0,1.0,0.0
2019-11-23,149.78,154.25,146.5,151.97,31431.35380788,0.014553708525268716,171.95521571831128,180.8292240144813,0.0,-1.0,-1.0,0.03446500497331763,0.03619968173343709,1.0,0.0,1.0,179.49500000000006,11.858501502921344,191.3535015029214,167.63649849707872,1.0,0.0,1.0,1.0
2019-11-24,152.01,153.16,138.34,140.12,40047.96439192,-0.07797591629926959,167.83416497622952,179.44221321137255,0.0,-1.0,-1.0,0.03849865517596596,0.03769115869458645,0.0,-1.0,1.0,177.19150000000005,14.638274371625895,191.82977437162594,162.55322562837415,1.0,0.0,1.0,0.0
2019-11-25,140.0,151.77,132.0,146.35,105290.16887198,0.04446188980873522,165.05305192200345,178.31473131404363,0.0,-1.0,-1.0,0.043297917062756916,0.03810106205035765,0.0,-1.0,-1.0,175.07400000000004,15.895015570928303,190.96901557092835,159.17898442907173,1.0,0.0,1.0,1.0
2019-11-26,145.94,149.82,143.49,147.75,29593.95773773,0.009566108643662474,162.81318159744217,177.27337057184988,0.0,-1.0,-1.0,0.041367864668533025,0.03765251639846081,0.0,-1.0,-1.0,172.90850000000006,16.539649100524333,189.4481491005244,156.36885089947572,1.0,0.0,1.0,1.0
2019-11-27,147.69,155.96,141.1,152.85,47037.1278141,0.034517766497461855,161.52345335187485,176.44125589863566,0.0,-1.0,-1.0,0.04195011533392286,0.03768704050482057,0.0,-1.0,-1.0,171.23400000000004,16.801470925583065,188.0354709255831,154.43252907441698,1.0,0.0,1.0,1.0
2019-11-28,153.19,154.82,149.44,151.23,31165.05520831,-0.010598626104023623,160.19097161373702,175.5823034389554,0.0,-1.0,-1.0,0.03916561194234664,0.03718552903479034,0.0,-1.0,-1.0,169.61350000000004,17.102215699790516,186.71571569979056,152.51128430020952,1.0,0.0,1.0,0.0
2019-11-29,151.07,157.98,150.69,154.78,30056.14627629,0.023474178403755985,159.4905243863181,174.87356948421763,0.0,-1.0,-1.0,0.03806121623268889,0.03694515239224018,0.0,-1.0,-1.0,168.11000000000007,17.013773677138733,185.12377367713881,151.09622632286133,0.0,0.0,1.0,1.0
2019-11-30,154.8,155.34,150.01,151.74,14873.78835592,-0.01964078046259199,158.48722337034957,174.08541432232028,0.0,-1.0,-1.0,0.03597270092559349,0.036538183713505895,1.0,0.0,-1.0,166.25200000000007,16.649025449590443,182.90102544959052,149.6029745504096,0.0,0.0,0.0,0.0
2019-12-01,151.61,152.49,146.0,150.76,24838.45676913,-0.006458415711084853,157.48693865777278,173.29072789165988,0.0,-1.0,-1.0,0.03356618467356981,0.03603796313168039,1.0,0.0,1.0,164.55600000000007,16.39880207435112,180.9548020743512,148.15719792564894,0.0,0.0,0.0,0.0
2019-12-02,151.0,151.49,146.96,148.85,15592.44849685,-0.012669143008755657,156.36889181367815,172.4580481241042,0.0,-1.0,-1.0,0.0314192081330218,0.03557284151142598,1.0,0.0,1.0,162.65200000000007,15.866335961467747,178.5183359614678,146.78566403853233,0.0,0.0,0.0,0.0
2019-12-03,148.86,149.95,145.08,147.37,18640.63331872,-0.00994289553241512,155.20399033743837,171.603319431392,0.0,-1.0,-1.0,0.029341420282849202,0.035097106053781364,1.0,0.0,1.0,160.63300000000007,15.052844494263582,175.68584449426365,145.58015550573649,0.0,0.0,0.0,0.0
2019-12-04,147.23,153.12,143.25,145.3,42277.66913279,-0.014046278075592,153.92192436713634,170.70719238526112,0.0,-1.0,-1.0,0.02749117853367176,0.03465299241694966,1.0,0.0,1.0,158.67300000000006,14.315633008048017,172.98863300804808,144.35736699195203,0.0,0.0,0.0,0.0
2019-12-05,145.29,148.85,143.91,147.99,19184.23735765,0.018513420509291167,153.15404009924055,169.93324510251543,0.0,-1.0,-1.0,0.027231864161736077,0.03437950642784058,1.0,0.0,1.0,157.07950000000008,13.588428310420246,170.66792831042034,143.49107168957983,0.0,0.0,0.0,1.0
