Date,Open,High,Low,Close,Volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,RSI,RSI_signal,Positive Return
2020-12-02,586.01,605.34,575.2,597.74,61798.09686065,0.01937310276612436,592.0805310555228,524.7405928617455,1.0,0.0,1.0,0.05084216154586377,0.049220131939213214,0.0,-1.0,-1.0,573.7949999999998,56.28768058166165,630.0826805816615,517.5073194183382,0.0,0.0,0.0,63.72571828930559,0.0,1.0
2020-12-03,597.5,624.53,586.24,616.57,65570.49432186,0.03150199083213434,604.3252655277726,531.3001029257429,1.0,0.0,1.0,0.03809487309666539,0.04765384882167305,1.0,0.0,-1.0,574.5429999999999,57.72503363496558,632.2680336349655,516.8179663650343,0.0,0.0,0.0,66.00898698655242,0.0,1.0
2020-12-04,616.57,620.57,565.62,567.79,89002.06494963,-0.07911510452989945,586.0576327638779,533.8950450874349,1.0,0.0,1.0,0.06708465809266317,0.0520960433773234,0.0,-1.0,1.0,570.7939999999999,55.00499531382306,625.798995313823,515.7890046861768,0.0,0.0,0.0,56.14899913490302,0.0,0.0
2020-12-05,567.57,597.69,561.34,597.0,48755.08207449,0.051445076524771594,591.5288163819401,538.364156873562,1.0,0.0,1.0,0.06836640110422645,0.05148331068110914,0.0,-1.0,-1.0,573.5419999999998,51.26234490344752,624.8043449034474,522.2796550965522,0.0,0.0,0.0,60.00189420137873,0.0,1.0
2020-12-06,596.99,607.68,582.77,602.64,56437.78782055,0.009447236180904595,597.0844081909707,542.8987183297658,1.0,0.0,1.0,0.04835491202260666,0.04962059541467582,1.0,0.0,-1.0,581.8059999999998,47.62784913704444,629.4338491370443,534.1781508629554,0.0,0.0,0.0,60.71955025556112,0.0,1.0
2020-12-07,602.65,602.99,584.6,591.26,32957.85018806,-0.018883578919421162,594.1722040954852,546.2983564321655,1.0,0.0,1.0,0.0385942341941944,0.04845845087999573,1.0,0.0,1.0,589.0519999999999,44.578154137602006,633.630154137602,544.4738458623979,0.0,0.0,0.0,58.441081821333626,0.0,0.0
2020-12-08,591.25,595.0,548.14,554.65,76992.95913216,-0.06191861448432168,574.4111020477421,546.8835009983233,1.0,0.0,1.0,0.04462172663646832,0.05022083208309166,1.0,0.0,1.0,590.6899999999998,39.925655068284016,630.6156550682838,550.7643449317159,0.0,0.0,0.0,51.717589749111845,0.0,0.0
2020-12-09,554.65,577.97,530.0,573.21,94064.17737227,0.03346254394663317,573.8105510238711,548.7223313548369,1.0,0.0,1.0,0.051543025516121055,0.04903453587150996,0.0,-1.0,1.0,590.3889999999998,32.87702867865124,623.2660286786511,557.5119713213485,0.0,0.0,0.0,54.57105277409898,0.0,1.0
2020-12-10,573.16,575.28,548.29,558.33,45306.07356259,-0.025959072591196897,566.0702755119354,549.3914722145328,1.0,0.0,1.0,0.03980767164333673,0.04800400741216892,1.0,0.0,-1.0,584.5569999999998,29.637981548397864,614.1949815483977,554.9190184516019,0.0,0.0,0.0,51.9216880250737,0.0,0.0
2020-12-11,558.9,560.35,535.1,544.24,65090.62184688,-0.02523597155803925,555.1551377559676,549.0336488074215,1.0,0.0,1.0,0.029146346184722748,0.04690032855354445,1.0,0.0,1.0,580.3429999999997,30.034779559003074,610.3777795590028,550.3082204409967,1.0,0.0,0.0,49.47242532715169,0.0,0.0
2020-12-12,544.38,574.0,543.07,568.09,47210.56447939,0.0438225782742907,561.6225688779839,550.3540186825402,1.0,0.0,1.0,0.04367679718289214,0.046538715663352395,1.0,0.0,1.0,577.3779999999998,29.91132548665196,607.2893254866518,547.4666745133478,0.0,0.0,1.0,53.47326557331864,0.0,1.0
2020-12-13,567.94,595.0,563.45,590.35,59837.04867915,0.039183932123431076,575.9862844389919,553.1188302638357,1.0,0.0,1.0,0.03497485671129072,0.045777826822949355,1.0,0.0,1.0,574.7559999999999,29.08877292467271,603.8447729246726,545.6672270753271,0.0,0.0,0.0,56.90322505418669,0.0,1.0
2020-12-14,590.25,591.65,576.06,586.27,39433.52639877,-0.006911154399932284,581.1281422194959,555.4055391413973,1.0,0.0,1.0,0.031818882625612374,0.04430907578275152,1.0,0.0,1.0,576.6039999999998,28.33606311101797,604.9400631110178,548.2679368889818,0.0,0.0,0.0,56.087077070476134,0.0,0.0
2020-12-15,586.28,596.9,576.72,589.41,43995.02356601,0.005355894041994214,585.2690711097479,557.7463985493835,1.0,0.0,1.0,0.022637621844148064,0.04275051032573563,1.0,0.0,1.0,575.8449999999998,28.530046815871227,604.375046815871,547.3149531841286,0.0,0.0,0.0,56.60295430681739,0.0,1.0
2020-12-16,589.41,639.1,581.5,638.28,88744.56233394,0.08291342189647266,611.774535554874,563.2799504438817,1.0,0.0,1.0,0.04893697717330086,0.04577601090781119,0.0,-1.0,1.0,579.4089999999998,28.853225647458736,608.2622256474585,550.555774352541,0.0,-1.0,0.0,63.74220706180375,0.0,1.0
2020-12-17,638.01,676.61,628.05,643.43,154159.14707953,0.008068559252992324,627.602267777437,568.7775597646389,1.0,0.0,1.0,0.04139055851996504,0.044180003863946424,1.0,0.0,-1.0,584.6259999999997,28.254046361352998,612.8800463613527,556.3719536386468,0.0,-1.0,-1.0,64.40673011744713,0.0,1.0
2020-12-18,644.01,664.02,630.0,654.67,68630.81059908,0.01746887773339756,641.1361338887184,574.6594931295807,1.0,0.0,1.0,0.029798236955939653,0.04266721483849782,1.0,0.0,1.0,594.6279999999998,29.675597258211837,624.3035972582117,564.952402741788,0.0,-1.0,-1.0,65.87668391171856,0.0,1.0
2020-12-19,654.58,669.0,645.6,658.83,65782.65483748,0.006354346464631178,649.9830669443593,580.4147991094188,1.0,0.0,1.0,0.02315674742500346,0.041199092407893476,1.0,0.0,1.0,603.1899999999998,32.84678971336003,636.0367897133599,570.3432102866398,0.0,-1.0,-1.0,66.42928043589642,0.0,1.0
2020-12-20,658.57,660.6,622.0,638.28,86577.83459697,-0.03119165793907397,644.1315334721796,584.3658636801996,1.0,0.0,1.0,0.03225950979759142,0.04122540966707927,1.0,0.0,1.0,611.1849999999997,33.8751186286524,645.0601186286522,577.3098813713473,0.0,0.0,-1.0,61.16026515214941,0.0,0.0
2020-12-21,638.0,648.0,597.0,608.01,108823.62418088,-0.04742432788118067,626.0707667360898,585.9781792612273,1.0,0.0,1.0,0.03299369392814578,0.04228267339521815,1.0,0.0,1.0,617.5619999999998,33.83420332258015,651.3962033225799,583.7277966774196,0.0,0.0,0.0,54.32500619348674,0.0,0.0
2020-12-22,608.0,637.47,587.84,637.46,58163.93210002,0.04843670334369499,631.7653833680449,589.4844809281897,1.0,0.0,1.0,0.05227816402015656,0.04234764419260922,0.0,-1.0,1.0,624.4989999999998,34.90798917379665,659.4069891737964,589.5910108262032,0.0,0.0,0.0,59.11275171025366,0.0,1.0
2020-12-23,637.46,638.34,550.0,585.5,96223.33745158,-0.08151099676842477,608.6326916840225,589.2134167828797,1.0,0.0,1.0,0.06725478238266663,0.046817629497410355,0.0,-1.0,-1.0,624.0139999999998,34.867057820421856,658.8810578204217,589.1469421795779,1.0,0.0,0.0,49.294775397618956,0.0,0.0
2020-12-24,585.03,615.14,565.9,612.49,58137.20654204,0.046097352690008586,610.5613458420112,590.7952407714267,1.0,0.0,1.0,0.06904174181068676,0.04662692412863497,0.0,-1.0,-1.0,626.6359999999997,34.16070010375894,660.7967001037587,592.4752998962408,0.0,0.0,1.0,53.605277040071705,0.0,1.0
2020-12-25,612.31,633.33,603.92,626.83,49171.1877611,0.023412627144933085,618.6956729210056,593.2416578249052,1.0,0.0,1.0,0.050073478981363675,0.04527525967783735,0.0,-1.0,-1.0,630.3779999999997,34.596792865509315,664.974792865509,595.7812071344904,0.0,0.0,0.0,55.75730366952904,0.0,1.0
2020-12-26,626.77,651.99,615.5,635.95,76505.57758732,0.014549399358677828,627.3228364605028,596.1384724970951,1.0,0.0,1.0,0.035407571526185525,0.043768334129212556,1.0,0.0,-1.0,630.1449999999998,35.36612296653705,665.5111229665368,594.7788770334627,0.0,0.0,0.0,57.119589866409584,0.0,1.0
2020-12-27,636.33,715.09,623.68,683.03,189210.42533624,0.07403097727808783,655.1764182302513,602.0270681705094,1.0,0.0,1.0,0.04425728890126633,0.04567515469001431,1.0,0.0,1.0,634.1049999999997,39.259076386031026,673.3640763860307,594.8459236139687,0.0,-1.0,0.0,63.38700331226814,0.0,1.0
2020-12-28,683.49,746.71,680.39,729.12,178049.37113408,0.0674787344626151,692.1482091151256,610.6331866863571,1.0,0.0,1.0,0.03438003125466999,0.04641480159321244,1.0,0.0,1.0,641.5499999999996,45.369588573938266,686.9195885739379,596.1804114260614,0.0,-1.0,-1.0,68.27553718484175,0.0,1.0
2020-12-29,729.12,738.97,686.76,731.84,131331.08284668,0.0037305244678516036,711.9941045575629,618.8345898192763,1.0,0.0,1.0,0.04012345726430124,0.04490290605997795,1.0,0.0,1.0,648.8509999999997,50.66743129934352,699.5184312993432,598.1835687006561,0.0,-1.0,-1.0,68.54247785273364,0.0,1.0
2020-12-30,731.84,758.0,716.23,752.5,129621.21075442,0.02823021425448191,732.2470522787814,627.8726938118797,1.0,0.0,1.0,0.028387709797089176,0.0435084975092009,1.0,0.0,1.0,660.2729999999997,55.39643916924255,715.6694391692422,604.8765608307572,0.0,-1.0,-1.0,70.5682153162352,0.0,1.0
2020-12-31,752.9,756.11,721.0,737.45,84351.63264722,-0.019999999999999907,734.8485261393907,635.2772078361853,1.0,0.0,1.0,0.036107301948446816,0.04295081492869086,1.0,0.0,1.0,673.2169999999996,55.44886857324184,728.6658685732415,617.7681314267578,0.0,-1.0,-1.0,67.17465955965936,-1.0,0.0
2021-01-01,737.35,750.0,717.0,730.85,44230.209858,-0.008949759305715621,732.8492630696953,641.7314748814583,1.0,0.0,1.0,0.026828414490139108,0.041837192315422184,1.0,0.0,1.0,682.5559999999997,55.450645183945404,738.0066451839451,627.1053548160543,0.0,0.0,-1.0,65.68292867034754,0.0,0.0
2021-01-02,730.95,788.0,717.5,775.01,149416.82512879,0.06042279537524786,753.9296315348477,650.7270166712664,1.0,0.0,1.0,0.04279624160262428,0.042315565685915844,0.0,-1.0,1.0,701.5069999999997,59.59615957911186,761.1031595791115,641.9108404208879,0.0,-1.0,0.0,70.41664516193636,0.0,1.0
2021-01-03,775.05,1012.7,769.49,979.86,300555.74823493,0.26431917007522476,866.8948157674238,672.9299119655544,1.0,0.0,1.0,0.14718595725413344,0.0757758975439701,0.0,-1.0,-1.0,738.2439999999997,90.15716814774675,828.4011681477464,648.086831852253,0.0,-1.0,-1.0,82.48575161586388,-1.0,1.0
2021-01-04,980.0,1166.0,888.88,1042.52,395811.50863932,0.06394791092605057,954.7074078837119,697.8497386529314,1.0,0.0,1.0,0.11576021204090785,0.07364643855694612,0.0,-1.0,-1.0,779.8129999999998,118.13809410467161,897.9510941046714,661.6749058953282,0.0,-1.0,-1.0,84.5606457078671,-1.0,1.0
2021-01-05,1043.52,1134.0,975.0,1103.41,272632.4965551,0.05840655335149458,1029.058703941856,725.1823412000007,1.0,0.0,1.0,0.08675166690473027,0.07140195406641174,0.0,-1.0,-1.0,826.5589999999996,146.63747103513137,973.196471035131,679.9215289648682,0.0,-1.0,-1.0,86.2636510535575,-1.0,1.0
2021-01-06,1103.48,1215.09,1058.97,1211.85,231794.91612556,0.09827715898895217,1120.454351970928,757.9671295460349,1.0,0.0,1.0,0.062160294310091,0.07080665195836018,1.0,0.0,-1.0,879.4409999999996,180.489380853979,1059.9303808539785,698.9516191460206,0.0,-1.0,-1.0,88.6621785866243,-1.0,1.0
2021-01-07,1211.73,1289.88,1161.0,1226.18,218838.45107018,0.011824895820439885,1173.317175985464,789.4961195121844,1.0,0.0,1.0,0.06502272603305269,0.06874165468808138,1.0,0.0,1.0,929.1469999999996,206.79746517521633,1135.944465175216,722.3495348247833,0.0,-1.0,-1.0,88.93708466777588,-1.0,1.0
2021-01-08,1226.47,1273.4,1065.0,1217.33,253343.50211589,-0.007217537392552598,1195.323587992732,818.2953151014176,1.0,0.0,1.0,0.05816113437291882,0.0673631840150184,1.0,0.0,1.0,977.6959999999996,225.6620217860751,1203.3580217860747,752.0339782139245,0.0,-1.0,-1.0,87.5256146162918,-1.0,0.0
2021-01-09,1218.86,1307.0,1172.79,1280.43,128230.82429453,0.051834753107210085,1237.876793996366,849.392644422027,1.0,0.0,1.0,0.04503516300586325,0.06520428073125674,1.0,0.0,1.0,1030.4889999999996,244.36149373418084,1274.8504937341804,786.1275062658187,0.0,-1.0,-1.0,88.88061750233003,-1.0,1.0
2021-01-10,1280.68,1350.0,1152.0,1255.15,212133.57380106,-0.019743367462493056,1246.513396998183,876.6874754036153,1.0,0.0,1.0,0.047065307068228604,0.06454167226154411,1.0,0.0,1.0,1082.2589999999996,253.93372379422178,1336.1927237942214,828.3252762057778,0.0,0.0,-1.0,84.90165704222996,-1.0,0.0
2021-01-11,1255.15,1259.97,910.82,1088.94,442942.5208625,-0.13242241963111978,1167.7266984990915,890.9611503976872,1.0,0.0,1.0,0.09252237143052003,0.07512115009957104,0.0,-1.0,1.0,1118.0679999999995,251.5055135442522,1369.5735135442517,866.5624864557474,0.0,0.0,0.0,64.46709179036183,-1.0,0.0
2021-01-12,1088.55,1152.78,1001.49,1049.98,201765.86901013,-0.03577791246533324,1108.8533492495458,901.651927894409,1.0,0.0,1.0,0.06735545633296977,0.07397780426924536,1.0,0.0,-1.0,1145.5649999999994,242.17786796180707,1387.7428679618065,903.3871320381922,0.0,0.0,0.0,60.77461371620384,0.0,0.0
2021-01-13,1050.1,1136.7,985.01,1129.9,144114.80841455,0.07611573553781992,1119.376674624773,916.9929312138596,1.0,0.0,1.0,0.09013947057080429,0.07301197582342442,0.0,-1.0,1.0,1160.5689999999993,234.72302892591952,1395.2920289259189,925.8459710740798,0.0,0.0,0.0,65.18041267738501,0.0,1.0
2021-01-14,1130.11,1246.12,1087.24,1231.08,175493.14858902,0.08954774758828199,1175.2283373123864,938.0981728417672,1.0,0.0,1.0,0.07889163327189865,0.0726411545079588,0.0,-1.0,-1.0,1179.4249999999993,229.85482431766673,1409.279824317666,949.5701756823325,0.0,0.0,0.0,69.80447718290598,0.0,1.0
2021-01-15,1231.08,1257.8,1065.0,1168.24,204856.76269959,-0.05104461123566295,1171.734168656193,953.5591380210606,1.0,0.0,1.0,0.08403599121068919,0.07283248857591948,0.0,-1.0,-1.0,1185.9079999999992,218.50381579891095,1404.41181579891,967.4041842010882,0.0,0.0,0.0,64.11001964512147,0.0,0.0
2021-01-16,1169.93,1292.01,1152.02,1228.89,152040.54384135,0.051915702252961715,1200.3120843280967,972.0519680620519,1.0,0.0,1.0,0.06731398908334202,0.07079577926092712,1.0,0.0,-1.0,1187.6119999999992,209.93127828624046,1397.5432782862397,977.6807217137587,0.0,0.0,0.0,66.91529596853576,0.0,1.0
2021-01-17,1227.71,1268.41,1166.0,1233.24,114011.46880161,0.0035397798012839488,1216.7760421640482,989.5913954888548,1.0,0.0,1.0,0.049561522065366556,0.06854953006474321,1.0,0.0,1.0,1188.317999999999,201.55540006018512,1389.8734000601842,986.762599939814,0.0,0.0,0.0,67.11384085893276,0.0,1.0
2021-01-18,1233.24,1260.12,1184.21,1258.27,77758.58108443,0.020296130517985178,1237.5230210820241,1007.6304875677135,1.0,0.0,1.0,0.035205549933520396,0.06620798628835287,1.0,0.0,1.0,1192.4119999999991,190.7005211650766,1383.1125211650758,1001.7114788349226,0.0,0.0,0.0,68.29292269349494,0.0,1.0
2021-01-19,1258.4,1439.55,1252.02,1367.94,257676.3505199,0.08715935371581618,1302.731510541012,1031.8174973101977,1.0,0.0,1.0,0.049360158855730564,0.06611091769322194,1.0,0.0,1.0,1201.162999999999,183.74196625187594,1384.904966251875,1017.4210337481231,0.0,0.0,0.0,72.88086822278281,0.0,1.0
2021-01-20,1367.65,1407.52,1234.71,1378.0,203364.41168835,0.00735412371887656,1340.365755270506,1055.0524326711263,1.0,0.0,1.0,0.044471515579072016,0.06402407949489686,1.0,0.0,1.0,1213.4479999999992,169.59901421867892,1383.0470142186782,1043.8489857813202,0.0,0.0,0.0,73.26304891587748,-1.0,1.0
2021-01-21,1377.99,1389.59,1081.56,1111.76,257626.05933581,-0.19320754716981137,1226.062877635253,1058.8579348988883,1.0,0.0,1.0,0.14017084612448164,0.08305466717187934,0.0,-1.0,1.0,1215.729999999999,138.9185462174083,1354.6485462174073,1076.811453782591,0.0,0.0,0.0,52.26896702529894,-1.0,0.0
2021-01-22,1111.59,1275.0,1040.46,1234.03,218367.13022356,0.10997877239692011,1230.0464388176265,1070.6116405213234,1.0,0.0,1.0,0.15361715702272138,0.08417291254668186,0.0,-1.0,-1.0,1234.1349999999993,104.39386501433845,1338.5288650143377,1129.741134985661,0.0,0.0,0.0,58.1938928642258,0.0,1.0
2021-01-23,1234.0,1273.17,1198.12,1233.89,85833.91171202,-0.0001134494299165345,1231.9682194088132,1081.56586601681,1.0,0.0,1.0,0.10897441813758729,0.08141076169248644,0.0,-1.0,-1.0,1244.5339999999992,92.24699722826716,1336.7809972282664,1152.287002771732,0.0,0.0,0.0,58.18498679980064,0.0,0.0
2021-01-24,1234.27,1400.0,1222.13,1392.01,151154.77789149,0.12814756582839637,1311.9891097044065,1102.3907894584247,1.0,0.0,1.0,0.10695680411069972,0.08370347408687319,0.0,-1.0,-1.0,1260.6269999999993,93.43107244887936,1354.0580724488786,1167.19592755112,0.0,-1.0,0.0,64.74713830161605,0.0,1.0
2021-01-25,1393.35,1475.0,1291.32,1318.69,231751.21601991,-0.05267203540204446,1315.3395548522033,1116.898716338482,1.0,0.0,1.0,0.10555985652940948,0.08311301404312549,0.0,-1.0,-1.0,1275.6719999999993,91.67332166592169,1367.3453216659211,1183.9986783340776,0.0,0.0,-1.0,60.041828145938716,0.0,0.0
2021-01-26,1318.3,1379.07,1246.0,1367.15,187548.73712274,0.03674859140510667,1341.2447774261018,1133.6821388564313,1.0,0.0,1.0,0.0767673155475579,0.08041951969954109,1.0,0.0,-1.0,1289.4979999999994,96.4379761679434,1385.9359761679427,1193.060023832056,0.0,0.0,0.0,62.00707041758824,0.0,1.0
2021-01-27,1367.61,1374.56,1206.0,1240.68,174723.72309114,-0.09250630874446841,1290.962388713051,1140.857375017743,1.0,0.0,1.0,0.08872580838899082,0.08271963422067449,0.0,-1.0,1.0,1290.2419999999995,96.39454128462921,1386.6365412846287,1193.8474587153703,0.0,0.0,0.0,54.47679549948043,0.0,0.0
2021-01-28,1240.31,1362.76,1220.0,1332.12,136652.52906709,0.0737015185221006,1311.5411943565255,1153.6821866643465,1.0,0.0,1.0,0.09156218510693269,0.08144100612618964,0.0,-1.0,-1.0,1297.6269999999993,98.4150368525289,1396.042036852528,1199.2119631474704,0.0,0.0,0.0,58.40954820918133,0.0,1.0
2021-01-29,1332.3,1440.0,1288.95,1379.38,172062.46289631,0.03547728432873942,1345.4605971782628,1168.8146876866952,1.0,0.0,1.0,0.06550242122276412,0.07882103681022322,1.0,0.0,-1.0,1298.7709999999993,102.68350849499896,1401.4545084949982,1196.0874915050003,0.0,0.0,0.0,60.31765771653791,0.0,1.0
2021-01-30,1379.38,1402.57,1327.92,1377.99,67237.19948721,-0.0010076991111949152,1361.7252985891314,1182.8382639042222,1.0,0.0,1.0,0.04946847868113616,0.0762733864525533,1.0,0.0,1.0,1298.7699999999993,106.60865403304402,1405.3786540330434,1192.1613459669552,0.0,0.0,0.0,60.23013329522116,0.0,0.0
2021-01-31,1378.99,1381.0,1282.67,1313.7,70188.67177848,-0.046654910412992856,1337.7126492945658,1191.6108647686415,1.0,0.0,1.0,0.050656214788187486,0.0753770456076195,1.0,0.0,1.0,1318.9639999999995,99.68056692307539,1418.6445669230748,1219.2834330769242,0.0,0.0,0.0,56.1703293717133,0.0,0.0
2021-02-01,1313.02,1377.75,1271.03,1374.05,79490.44313367,0.045938951054274035,1355.8813246472828,1203.840210602238,1.0,0.0,1.0,0.05249952279253994,0.07332410977397062,1.0,0.0,1.0,1332.9659999999992,88.16078084207672,1421.126780842076,1244.8052191579225,0.0,0.0,0.0,58.966407533450194,0.0,1.0
2021-02-02,1374.89,1549.0,1362.34,1513.12,220413.01387191,0.10121174629744178,1434.5006623236413,1224.5706417202405,1.0,0.0,1.0,0.064739350136679,0.07421640445117639,1.0,0.0,1.0,1360.8889999999992,94.43040964675059,1455.3194096467498,1266.4585903532486,0.0,-1.0,0.0,64.57475404107899,0.0,1.0
2021-02-03,1513.58,1670.98,1509.31,1667.78,142434.44313603,0.10221264671671793,1551.1403311618205,1254.276300745054,1.0,0.0,1.0,0.053214160215067564,0.0746843204309408,1.0,0.0,1.0,1388.4659999999992,123.12457030756119,1511.5905703075605,1265.341429692438,0.0,-1.0,-1.0,69.55785594767683,0.0,1.0
2021-02-04,1669.1,1698.0,1557.41,1598.23,169746.63486751,-0.04170214296849706,1574.6851655809103,1277.328136100909,1.0,0.0,1.0,0.08351986722326243,0.07413330641023265,0.0,-1.0,1.0,1416.4199999999992,131.64143938025677,1548.061439380256,1284.7785606197424,0.0,-1.0,-1.0,65.12160789801628,0.0,0.0
